"plant_height","rmax","incli_base","infl","phyllotactic_angle","skew","wl_slp","w0_slp","lm_slp","incli_top","phyllotactic_deviation","plant_area"
103.311745472151,0.69810665190837,52.7110179368937,44.7142986307542,247.134219368565,0.1,0.007,0.01,-0.02,20,30,10000
108.276439188695,0.654058350322875,39.316921326816,40.6778804225432,182.406282037423,0.1,0.007,0.01,-0.02,20,30,10000
249.924896565376,0.536046352714533,99.8463585248838,38.0082432989328,95.1303358379329,0.1,0.007,0.01,-0.02,20,30,10000
144.439638625262,0.48607948872072,95.8233259523538,45.3014361313472,147.316005695961,0.1,0.007,0.01,-0.02,20,30,10000
203.778154259712,0.475596316421971,104.745482245541,56.4114863395502,98.7076316507706,0.1,0.007,0.01,-0.02,20,30,10000
103.152579291208,0.574661698954001,106.010800589038,37.2299389251486,111.92152303197,0.1,0.007,0.01,-0.02,20,30,10000
160.606726242168,0.531225761360433,110.886076885,41.3565964042982,234.555822359784,0.1,0.007,0.01,-0.02,20,30,10000
139.724345002638,0.322036658350552,101.100398241779,24.3932660757469,106.543064644369,0.1,0.007,0.01,-0.02,20,30,10000
157.604547575292,0.396078939502449,86.1280919099755,41.3353440682809,251.510460163315,0.1,0.007,0.01,-0.02,20,30,10000
265.778175813914,0.406642766127609,55.9581018426095,54.48448660112,96.3006462694332,0.1,0.007,0.01,-0.02,20,30,10000
208.609830977469,0.312620355345736,90.8716297528956,38.0524124279609,129.730613164285,0.1,0.007,0.01,-0.02,20,30,10000
217.579908656965,0.658169491576714,80.6106294181279,43.2851033179549,259.663917581919,0.1,0.007,0.01,-0.02,20,30,10000
256.664495007137,0.287341182691512,108.118678504824,26.2431918806311,162.543844345852,0.1,0.007,0.01,-0.02,20,30,10000
232.507805508887,0.657500894195928,71.3911145071182,25.0236268614499,131.79225714995,0.1,0.007,0.01,-0.02,20,30,10000
133.986743586718,0.542937373261362,44.065665761341,47.2271230111681,104.553568690087,0.1,0.007,0.01,-0.02,20,30,10000
242.711070627883,0.294089356583251,39.3877080592483,36.5690082990181,122.132620166247,0.1,0.007,0.01,-0.02,20,30,10000
205.676409985592,0.675529824785842,42.1925978011685,46.2346143332377,237.332075699729,0.1,0.007,0.01,-0.02,20,30,10000
231.118267644128,0.622519624784198,38.7044122045165,47.5598421084357,148.517714204687,0.1,0.007,0.01,-0.02,20,30,10000
182.418421721889,0.523217042113772,58.101788030426,53.3046816878321,192.216786803406,0.1,0.007,0.01,-0.02,20,30,10000
274.422378867414,0.378183170787771,104.936169781626,48.859541578825,151.186616627451,0.1,0.007,0.01,-0.02,20,30,10000
226.030477864773,0.559194984276834,41.4708833061773,40.4551906500544,112.675960995066,0.1,0.007,0.01,-0.02,20,30,10000
110.585774503973,0.59436593442778,88.3371550792251,53.4099249231526,208.506093398901,0.1,0.007,0.01,-0.02,20,30,10000
101.854408930329,0.367513247439162,109.794329234171,42.4374316692837,125.368218603087,0.1,0.007,0.01,-0.02,20,30,10000
112.77249110719,0.537462889838284,64.4281922121979,55.3877416713768,121.377267569189,0.1,0.007,0.01,-0.02,20,30,10000
198.784797646814,0.610778641993971,63.6792108795074,40.8194102086705,112.718129717759,0.1,0.007,0.01,-0.02,20,30,10000
156.874988287102,0.735626582776441,74.9264012730167,51.015619129386,225.479820741671,0.1,0.007,0.01,-0.02,20,30,10000
274.115587573449,0.395657373547203,81.1636450084909,37.2882121041907,210.557940086543,0.1,0.007,0.01,-0.02,20,30,10000
157.825708664649,0.282530835927914,69.7097128176941,56.0733231133446,119.175286846379,0.1,0.007,0.01,-0.02,20,30,10000
244.712167809956,0.332340030176231,78.575395940757,52.8860999691341,92.6495690050576,0.1,0.007,0.01,-0.02,20,30,10000
291.842647017399,0.524937379471421,107.416260740541,41.6580100504239,210.753154154033,0.1,0.007,0.01,-0.02,20,30,10000
201.104265698908,0.354461750775251,85.6622041722803,30.1590912599571,117.349869021913,0.1,0.007,0.01,-0.02,20,30,10000
128.594381323602,0.721232282511814,37.5738067201767,32.8122994024899,142.416463965011,0.1,0.007,0.01,-0.02,20,30,10000
192.502365228499,0.309892329790221,51.5171862832137,28.8170469421775,199.500351608652,0.1,0.007,0.01,-0.02,20,30,10000
108.224791175463,0.44273269546127,48.918063336435,42.9420016354159,105.140827743641,0.1,0.007,0.01,-0.02,20,30,10000
288.957302615259,0.528379506172849,98.7209215964674,45.7162938224219,238.892742478978,0.1,0.007,0.01,-0.02,20,30,10000
136.785070804886,0.572623855354153,56.332621853242,25.3977868085594,144.664902186196,0.1,0.007,0.01,-0.02,20,30,10000
294.584196958656,0.548427248831221,81.3104456081178,36.1229953724404,196.45524192331,0.1,0.007,0.01,-0.02,20,30,10000
136.440611357257,0.529349267162943,79.9591826314977,52.0681912985716,115.825181046795,0.1,0.007,0.01,-0.02,20,30,10000
273.906309621908,0.488654870139149,89.6229519174057,45.706177583642,133.844618598481,0.1,0.007,0.01,-0.02,20,30,10000
256.896896888791,0.700742264359256,84.3987691476345,32.9035824873364,149.716330069092,0.1,0.007,0.01,-0.02,20,30,10000
223.436690165538,0.482561838607952,109.527809880529,22.743725894271,237.980392658381,0.1,0.007,0.01,-0.02,20,30,10000
247.518534331087,0.408835296772714,41.158149290459,35.5758490081863,143.722138140205,0.1,0.007,0.01,-0.02,20,30,10000
271.423502240067,0.503496803422937,101.708628686695,59.5329356797791,235.890607428035,0.1,0.007,0.01,-0.02,20,30,10000
104.018872667228,0.414224074216161,105.224808215039,47.6137945847874,181.761638807314,0.1,0.007,0.01,-0.02,20,30,10000
244.284270128993,0.497750856435601,106.92807136788,50.7747990464165,250.056073343969,0.1,0.007,0.01,-0.02,20,30,10000
102.498526784304,0.637529397713736,69.028535350561,25.4666488254399,131.332376635549,0.1,0.007,0.01,-0.02,20,30,10000
194.552962748798,0.408157947719147,102.544335845202,45.6278813221397,106.359589444796,0.1,0.007,0.01,-0.02,20,30,10000
186.88362477113,0.277986161983796,45.0630148734309,49.8200380125988,152.844155558934,0.1,0.007,0.01,-0.02,20,30,10000
117.192451166681,0.373301193992032,39.669995206842,51.3006139185458,188.440730476402,0.1,0.007,0.01,-0.02,20,30,10000
290.729010015283,0.254697366651951,49.0761051478064,28.4478946716019,150.516455599534,0.1,0.007,0.01,-0.02,20,30,10000
210.119278226579,0.335459861029939,71.3513930942234,29.824908555048,190.590854957372,0.1,0.007,0.01,-0.02,20,30,10000
211.659755733776,0.51696859477461,66.1945442725386,35.805099103954,143.586699888151,0.1,0.007,0.01,-0.02,20,30,10000
133.218195354195,0.454236407977131,49.9113884873616,49.3086485751645,156.662047312796,0.1,0.007,0.01,-0.02,20,30,10000
237.033198091654,0.463883868642264,108.242639084838,23.732940230126,225.953141729665,0.1,0.007,0.01,-0.02,20,30,10000
170.31106957595,0.270518985351796,94.6530750692225,45.462854840545,206.16874581948,0.1,0.007,0.01,-0.02,20,30,10000
278.497261485653,0.553768219316888,66.0304089210958,58.807613763567,160.486083069356,0.1,0.007,0.01,-0.02,20,30,10000
238.997804224102,0.598506676826353,88.4260534857984,31.2443177745943,150.811192847392,0.1,0.007,0.01,-0.02,20,30,10000
268.977474250433,0.358868453198,91.7452767753009,32.4053573306473,124.203571374861,0.1,0.007,0.01,-0.02,20,30,10000
188.402029023284,0.721901791164589,90.7967514532014,57.2856477908873,128.843234885456,0.1,0.007,0.01,-0.02,20,30,10000
161.595937441391,0.369893882824184,53.8002681176215,52.7535140833426,119.979878279189,0.1,0.007,0.01,-0.02,20,30,10000
222.98689998304,0.518319003518995,82.3525140879515,38.8802189667808,156.470580754731,0.1,0.007,0.01,-0.02,20,30,10000
167.721747299696,0.420873093944938,92.2321342867343,30.3310996580701,183.303397977069,0.1,0.007,0.01,-0.02,20,30,10000
148.673304369677,0.440335434243011,66.3900050223807,28.2347432772922,227.606408184023,0.1,0.007,0.01,-0.02,20,30,10000
271.790985412504,0.570442190735297,75.9374585439319,39.9050011741646,121.476541304443,0.1,0.007,0.01,-0.02,20,30,10000
212.810858898435,0.505631031755296,105.900466086544,55.3518859538261,175.268417830334,0.1,0.007,0.01,-0.02,20,30,10000
121.71680344052,0.554707229188435,82.4903414893018,58.8192263959987,209.999534472861,0.1,0.007,0.01,-0.02,20,30,10000
133.527431037562,0.370870715304089,83.6545512847329,40.7177389840134,228.639325559282,0.1,0.007,0.01,-0.02,20,30,10000
230.970797885896,0.340509923510324,58.812365875517,57.422991440152,113.588712712316,0.1,0.007,0.01,-0.02,20,30,10000
220.691921120342,0.329546928741299,84.0134985837712,31.4778669933329,116.742351814804,0.1,0.007,0.01,-0.02,20,30,10000
246.451120973664,0.638649081949286,48.0892292779087,37.4205851317033,217.510887963234,0.1,0.007,0.01,-0.02,20,30,10000
234.37740944522,0.663892356248873,54.6554363059371,51.2801625920434,255.567954116557,0.1,0.007,0.01,-0.02,20,30,10000
119.144688966144,0.741710654863374,106.818631593137,59.2379558690541,239.580739824678,0.1,0.007,0.01,-0.02,20,30,10000
127.941711514511,0.543082481996053,106.863402853268,50.223550393497,119.004887379449,0.1,0.007,0.01,-0.02,20,30,10000
218.510041648338,0.435530814535769,88.211999131333,58.104522049795,184.942389697069,0.1,0.007,0.01,-0.02,20,30,10000
218.833096303501,0.631173008014817,72.4942213220797,43.3983468018387,211.529169872117,0.1,0.007,0.01,-0.02,20,30,10000
245.851171581333,0.668937053029991,87.66240247967,32.3564406759237,247.169338514089,0.1,0.007,0.01,-0.02,20,30,10000
179.674942289376,0.577446403334823,56.0018394637477,40.0166374784749,118.927176070109,0.1,0.007,0.01,-0.02,20,30,10000
261.232925056204,0.638013142238449,45.486385144854,49.4156037176924,219.256193064009,0.1,0.007,0.01,-0.02,20,30,10000
156.768016105429,0.534830251081412,63.9794909162964,44.2750046210999,197.280362537607,0.1,0.007,0.01,-0.02,20,30,10000
147.355938522619,0.266067299129348,50.7803003072716,22.238762705889,132.323057014719,0.1,0.007,0.01,-0.02,20,30,10000
233.107191871515,0.62414232509859,106.042534552978,23.3585500588162,214.92541214881,0.1,0.007,0.01,-0.02,20,30,10000
220.58410668998,0.635923643453037,40.9296456898,58.3513536888078,118.379389781136,0.1,0.007,0.01,-0.02,20,30,10000
113.117577463241,0.679142479382985,83.1984375073768,55.6285215599968,180.860446556045,0.1,0.007,0.01,-0.02,20,30,10000
231.566111318005,0.563143327877906,99.5774974216985,40.4792173191109,98.2238159566253,0.1,0.007,0.01,-0.02,20,30,10000
263.825345106667,0.562606128155066,103.807324676142,59.468648034142,193.763044845894,0.1,0.007,0.01,-0.02,20,30,10000
139.211105907605,0.305766178283134,74.4655636113838,55.1646756283044,100.288053171911,0.1,0.007,0.01,-0.02,20,30,10000
252.074566866671,0.433491334552792,60.0724042960732,48.3434664010803,220.200275725707,0.1,0.007,0.01,-0.02,20,30,10000
179.170351559053,0.482212265421411,73.2414385858372,32.5558481495337,233.125005124566,0.1,0.007,0.01,-0.02,20,30,10000
248.118181026564,0.669769490172056,81.0283286951194,32.0136997030098,154.032676207173,0.1,0.007,0.01,-0.02,20,30,10000
162.595584166462,0.305479298455197,97.1876560312753,37.6532024243967,268.151219397119,0.1,0.007,0.01,-0.02,20,30,10000
229.292302371591,0.597145721144059,78.2145394510609,21.2547108927192,96.9978146064348,0.1,0.007,0.01,-0.02,20,30,10000
223.789593367222,0.648135534585722,105.310203954345,55.9729061815075,177.04653814994,0.1,0.007,0.01,-0.02,20,30,10000
152.501175023642,0.416687990138471,44.8748551704962,43.6521935533945,97.2414365897975,0.1,0.007,0.01,-0.02,20,30,10000
182.510152326196,0.536751131442989,112.268034940826,49.5001924112562,214.094747243539,0.1,0.007,0.01,-0.02,20,30,10000
237.266979295666,0.635609918305795,110.426061903012,42.0149661659873,239.354186049793,0.1,0.007,0.01,-0.02,20,30,10000
227.267416149111,0.480564014997043,87.8396757601305,52.6532134408525,251.312206988334,0.1,0.007,0.01,-0.02,20,30,10000
253.145509641676,0.450950538439628,87.5440312497985,20.5294356599073,157.548601400915,0.1,0.007,0.01,-0.02,20,30,10000
286.058983551751,0.578000942915165,85.6820511949124,21.0546185843901,116.205202569518,0.1,0.007,0.01,-0.02,20,30,10000
158.914329871395,0.31780132397565,104.348422861638,21.9272892461164,102.852550015473,0.1,0.007,0.01,-0.02,20,30,10000
153.705966990626,0.368144102168915,111.474866786898,54.9559207892678,177.635169800947,0.1,0.007,0.01,-0.02,20,30,10000
268.875238300301,0.619969876322032,61.9554818093246,30.0135768920768,109.756307214644,0.1,0.007,0.01,-0.02,20,30,10000
266.393434013302,0.370390293452232,42.1706105461658,27.7532467689015,247.015391802437,0.1,0.007,0.01,-0.02,20,30,10000
207.83694015208,0.397543447073455,67.8720347565969,49.3496551464137,267.238755573838,0.1,0.007,0.01,-0.02,20,30,10000
190.811912146296,0.743265452241119,83.446198108543,46.8209829124301,246.685210063417,0.1,0.007,0.01,-0.02,20,30,10000
186.10886804789,0.659257428603011,46.2306401126825,50.1594150578573,102.360342655795,0.1,0.007,0.01,-0.02,20,30,10000
153.391395453319,0.318334605158343,94.692257219124,26.029284783062,180.181127837911,0.1,0.007,0.01,-0.02,20,30,10000
272.104219607677,0.427711164082494,99.5393416361807,47.4265856095046,263.722696675294,0.1,0.007,0.01,-0.02,20,30,10000
275.586384471025,0.288175807723498,38.2189250642956,55.2954275757304,224.808741221861,0.1,0.007,0.01,-0.02,20,30,10000
159.697493180556,0.505733284007209,68.0929295945636,25.6471271090144,100.830413771594,0.1,0.007,0.01,-0.02,20,30,10000
103.241503103418,0.613556759183622,73.7429964084493,55.3951738833862,229.591505203059,0.1,0.007,0.01,-0.02,20,30,10000
194.690218860793,0.327250469291866,91.0439606112055,29.0565711144635,145.275396109354,0.1,0.007,0.01,-0.02,20,30,10000
207.396458687104,0.509230946169467,75.7919154879876,31.016396621771,228.974180343355,0.1,0.007,0.01,-0.02,20,30,10000
168.489989825017,0.532289712302224,56.4159570005553,40.4352622343242,182.606320643388,0.1,0.007,0.01,-0.02,20,30,10000
172.98281502262,0.380402498489329,67.1782680556792,49.4803448529858,253.020976036782,0.1,0.007,0.01,-0.02,20,30,10000
267.7047352918,0.487903652704572,71.1083183054538,37.5168973303693,250.990955171046,0.1,0.007,0.01,-0.02,20,30,10000
276.067916710805,0.729154068330686,82.059504136095,22.4201876781227,217.192261160585,0.1,0.007,0.01,-0.02,20,30,10000
209.294076143231,0.65848553920687,104.688238451556,34.6323995713427,124.154977137059,0.1,0.007,0.01,-0.02,20,30,10000
271.16697898377,0.25029438371199,102.724973882966,53.7487852299117,165.520678928713,0.1,0.007,0.01,-0.02,20,30,10000
249.840704200853,0.664539674993775,39.6262321829703,33.60098894946,170.35186335521,0.1,0.007,0.01,-0.02,20,30,10000
150.307287687506,0.489768639077106,92.887189411301,56.4775306040402,197.630791446942,0.1,0.007,0.01,-0.02,20,30,10000
196.381408875608,0.375920120015485,61.4312800714286,33.0499582896108,176.48751046061,0.1,0.007,0.01,-0.02,20,30,10000
108.813053484387,0.558780406087098,81.298796955734,59.4988447200782,140.197938353009,0.1,0.007,0.01,-0.02,20,30,10000
175.861637905945,0.338591835153639,70.5186781436421,55.6111814789584,168.325442107837,0.1,0.007,0.01,-0.02,20,30,10000
141.492570187566,0.486273751008506,91.3443463328127,51.9939113498958,131.003100811372,0.1,0.007,0.01,-0.02,20,30,10000
223.122902711502,0.308546257998129,89.1029338039835,45.2813287201154,243.424963995981,0.1,0.007,0.01,-0.02,20,30,10000
111.829282949942,0.595090885778485,80.3301512307188,54.98254787579,136.354595928326,0.1,0.007,0.01,-0.02,20,30,10000
272.334214177835,0.662819673751018,84.1830527602609,36.6055894943858,208.806878215039,0.1,0.007,0.01,-0.02,20,30,10000
267.214305661686,0.651593090544716,109.764727366293,36.2674180468784,101.109601013812,0.1,0.007,0.01,-0.02,20,30,10000
276.780678677726,0.571110813642333,55.8859416242828,46.7691578194136,165.115082920906,0.1,0.007,0.01,-0.02,20,30,10000
187.179341077937,0.459487071207657,79.4888786601105,37.8021910525906,200.161244493932,0.1,0.007,0.01,-0.02,20,30,10000
105.039526506863,0.714008821305501,50.1443960772032,20.2057179616717,242.606606474245,0.1,0.007,0.01,-0.02,20,30,10000
218.377876295851,0.687592124892017,95.4090986495848,34.028121860817,167.569330191726,0.1,0.007,0.01,-0.02,20,30,10000
165.91143454315,0.7359137162283,59.1959281179404,44.8253394623988,182.795181717864,0.1,0.007,0.01,-0.02,20,30,10000
288.519178560575,0.436325703967304,53.4774507178268,40.8756683329958,109.979148324333,0.1,0.007,0.01,-0.02,20,30,10000
255.662158224017,0.435248562495155,53.4529385462802,40.7777846372694,211.97830704125,0.1,0.007,0.01,-0.02,20,30,10000
206.791041075064,0.408412725415325,77.8774185730645,52.2561124161924,194.493320969276,0.1,0.007,0.01,-0.02,20,30,10000
121.645895460519,0.476237584028462,110.532155459853,45.00524357265,115.874200076106,0.1,0.007,0.01,-0.02,20,30,10000
110.423616918799,0.656362529626388,70.473826378054,24.2430478919075,192.710121968052,0.1,0.007,0.01,-0.02,20,30,10000
233.782579436159,0.605689125129911,97.5785324718856,31.3902967400084,101.138708117512,0.1,0.007,0.01,-0.02,20,30,10000
264.984076899368,0.31897194976004,92.0498238186844,22.9602143767908,251.197564767437,0.1,0.007,0.01,-0.02,20,30,10000
109.347439856204,0.475426345667401,108.711301804335,34.7641303032014,170.793454675619,0.1,0.007,0.01,-0.02,20,30,10000
190.333605874706,0.306319828601024,74.8286167982445,40.85597085035,171.752905980492,0.1,0.007,0.01,-0.02,20,30,10000
221.898013556787,0.580237002234016,44.6782892805199,40.5292451002545,96.8342999136154,0.1,0.007,0.01,-0.02,20,30,10000
131.503645712791,0.297097527289569,85.7700054384417,23.0769094815158,107.407879719194,0.1,0.007,0.01,-0.02,20,30,10000
198.908631459103,0.503066363072294,90.4610205149213,25.7596629480825,242.30330533495,0.1,0.007,0.01,-0.02,20,30,10000
240.136785175883,0.606459201013631,87.7894818376666,23.4440565605102,145.224144602126,0.1,0.007,0.01,-0.02,20,30,10000
155.566937205218,0.44957017285739,83.678679199505,46.1299907103549,173.198138386424,0.1,0.007,0.01,-0.02,20,30,10000
170.14419974106,0.357257283487784,108.465630309035,46.5264782698014,248.910017353867,0.1,0.007,0.01,-0.02,20,30,10000
274.533880609305,0.25560022818369,63.2216628679805,46.9891133436593,262.05749344619,0.1,0.007,0.01,-0.02,20,30,10000
204.241067736946,0.349741737198429,82.8496025014271,59.9761622161199,236.99450292773,0.1,0.007,0.01,-0.02,20,30,10000
192.711993766248,0.293618200491319,71.0732780942046,50.3760830067049,114.989026346726,0.1,0.007,0.01,-0.02,20,30,10000
112.266337340975,0.702605418532567,102.085280702821,39.1327669903739,210.323922711321,0.1,0.007,0.01,-0.02,20,30,10000
191.349372945301,0.741273111151831,46.647319766414,58.2866157080278,107.841342427746,0.1,0.007,0.01,-0.02,20,30,10000
284.060807610447,0.259176905415393,57.8553153917588,27.1396676540512,210.51402246856,0.1,0.007,0.01,-0.02,20,30,10000
143.200567638618,0.721077198716751,107.531844795985,55.0276709459205,124.807613059613,0.1,0.007,0.01,-0.02,20,30,10000
199.543468782951,0.320799138418208,70.8736663892406,39.2206806403222,183.067366966305,0.1,0.007,0.01,-0.02,20,30,10000
293.997766299154,0.723277187096042,97.0732004130244,22.794694883337,191.767581970284,0.1,0.007,0.01,-0.02,20,30,10000
180.792379672188,0.473786078485806,82.4119910563412,40.8962231091876,147.783947082445,0.1,0.007,0.01,-0.02,20,30,10000
293.675676885127,0.555909087470316,58.9511946537906,31.0631738720971,138.885693229759,0.1,0.007,0.01,-0.02,20,30,10000
164.808326009066,0.315316150672026,67.3800040377194,58.8678175711424,186.198892716288,0.1,0.007,0.01,-0.02,20,30,10000
185.615720508756,0.580789891868601,96.2154197878985,59.1612996235911,214.267476284966,0.1,0.007,0.01,-0.02,20,30,10000
152.754160224572,0.591805269326301,93.2762669742404,24.9783789228191,241.685387248491,0.1,0.007,0.01,-0.02,20,30,10000
255.953436720202,0.636580236816269,47.3489077591516,22.4787584196771,217.15041187863,0.1,0.007,0.01,-0.02,20,30,10000
221.475785902892,0.620742867405479,106.766100341265,44.0688041500392,176.593413932907,0.1,0.007,0.01,-0.02,20,30,10000
266.566626821064,0.616398465455659,109.658469941622,36.7797616424892,133.611468702355,0.1,0.007,0.01,-0.02,20,30,10000
286.261220024481,0.61650644417753,68.7857460470188,20.8402128532304,117.164572701455,0.1,0.007,0.01,-0.02,20,30,10000
240.519031239671,0.703286058986443,82.1789470169258,37.443509640351,242.848026620685,0.1,0.007,0.01,-0.02,20,30,10000
186.308065572488,0.56079658259338,97.5490347116476,43.0241726800168,134.455012845938,0.1,0.007,0.01,-0.02,20,30,10000
245.686799128683,0.402027083178282,65.1218449836503,52.9212907292753,225.126955195724,0.1,0.007,0.01,-0.02,20,30,10000
184.008534173142,0.486643837015517,60.6255959227951,33.3495186339518,109.000127375654,0.1,0.007,0.01,-0.02,20,30,10000
152.125041017046,0.596354245729466,83.10341221605,53.9906898823193,265.910260895059,0.1,0.007,0.01,-0.02,20,30,10000
136.70902654316,0.738242582439235,82.5993986760571,28.3615759865481,117.813455755265,0.1,0.007,0.01,-0.02,20,30,10000
245.123762381512,0.342254989692922,90.9777513994789,43.2616505232925,225.804788403341,0.1,0.007,0.01,-0.02,20,30,10000
237.609331001033,0.661006427612057,48.3996430444768,39.0477107645431,176.84710611921,0.1,0.007,0.01,-0.02,20,30,10000
185.298735425009,0.366239570808017,63.6884232917689,29.401428527177,162.311518240004,0.1,0.007,0.01,-0.02,20,30,10000
180.68420837077,0.481813904503959,70.4452584256599,35.0576614989221,240.493993602804,0.1,0.007,0.01,-0.02,20,30,10000
191.550062036167,0.690605194466813,43.716587005355,41.3756731678089,111.806465940798,0.1,0.007,0.01,-0.02,20,30,10000
275.522698724147,0.355241716646076,61.03249093743,42.4979867496499,116.78501555016,0.1,0.007,0.01,-0.02,20,30,10000
173.519923385482,0.324303053570277,92.4749788962443,59.9277751138042,199.604278226333,0.1,0.007,0.01,-0.02,20,30,10000
232.798471188218,0.582113311280061,41.0226460932937,56.4243547484808,165.408040621583,0.1,0.007,0.01,-0.02,20,30,10000
244.021975340671,0.704133624944341,63.295763337271,25.314373629983,211.091213145976,0.1,0.007,0.01,-0.02,20,30,10000
197.516435655689,0.502842895876198,103.760962300969,24.8827412301855,133.752296932218,0.1,0.007,0.01,-0.02,20,30,10000
144.553676041088,0.257799829230114,94.4192975594881,47.4441310681615,106.676815006952,0.1,0.007,0.01,-0.02,20,30,10000
142.723402278931,0.639624474666447,66.1502133887867,44.4989491159645,94.3705312320706,0.1,0.007,0.01,-0.02,20,30,10000
192.451961140929,0.417273772560131,82.7828760939628,46.365138998197,126.689388665645,0.1,0.007,0.01,-0.02,20,30,10000
270.765038884824,0.406557487096553,40.8565012786594,53.7789494781313,119.218501303974,0.1,0.007,0.01,-0.02,20,30,10000
254.327413726585,0.364254960516931,44.4316558957567,53.8396002741918,230.12682918571,0.1,0.007,0.01,-0.02,20,30,10000
190.651048544093,0.584518201377342,64.8774772475854,40.8485664386755,253.886786295319,0.1,0.007,0.01,-0.02,20,30,10000
101.905226524889,0.600808762810059,61.9586570321584,53.1134517237949,162.986843367729,0.1,0.007,0.01,-0.02,20,30,10000
174.873413827816,0.447617152503815,89.8925918636348,46.8931679439931,152.277570942941,0.1,0.007,0.01,-0.02,20,30,10000
230.041092821487,0.411911962139776,58.1723497574126,49.0778431262074,124.374650934847,0.1,0.007,0.01,-0.02,20,30,10000
135.411689732611,0.252001257550107,51.0126265878497,35.6739352368458,159.373402302503,0.1,0.007,0.01,-0.02,20,30,10000
106.991043281986,0.276387587406742,95.84787286907,48.1886629335158,189.141850405739,0.1,0.007,0.01,-0.02,20,30,10000
216.363764820117,0.398315134042005,60.9431981298163,23.3969255340846,153.858691058201,0.1,0.007,0.01,-0.02,20,30,10000
149.389941265841,0.331613871582748,66.9147850014575,59.9460732728651,247.586698912173,0.1,0.007,0.01,-0.02,20,30,10000
171.383695455119,0.745608248059739,79.1444404562813,45.988778329428,122.093688074278,0.1,0.007,0.01,-0.02,20,30,10000
296.509272752034,0.503899341398073,108.063843174763,51.4675828079647,194.588724262814,0.1,0.007,0.01,-0.02,20,30,10000
149.040295039638,0.446752143473841,75.711797763973,50.9443594893987,144.954937393808,0.1,0.007,0.01,-0.02,20,30,10000
197.804039136799,0.35594969048886,62.4632477321614,51.8973947629948,98.1760524481162,0.1,0.007,0.01,-0.02,20,30,10000
274.19235922006,0.352459931908992,68.8865831957127,21.276298565277,153.332122892142,0.1,0.007,0.01,-0.02,20,30,10000
229.569889734211,0.419216714217057,83.3592833071228,40.8118821769926,168.260363001741,0.1,0.007,0.01,-0.02,20,30,10000
217.835679260119,0.63134183181183,43.7948898881788,51.1858330047005,167.632828705325,0.1,0.007,0.01,-0.02,20,30,10000
180.019842339344,0.453558862527926,62.0132368049699,34.6276441157228,232.03979844165,0.1,0.007,0.01,-0.02,20,30,10000
270.862173624427,0.29111327225552,108.199311196985,30.3910023469054,176.463245910823,0.1,0.007,0.01,-0.02,20,30,10000
175.717029402425,0.448638553225142,42.6999181557351,59.4869733725498,169.312325299731,0.1,0.007,0.01,-0.02,20,30,10000
175.946461668879,0.697804397325505,87.1946736622406,57.9167072472587,206.668079035612,0.1,0.007,0.01,-0.02,20,30,10000
257.016999442551,0.71257135509166,71.8418588417365,36.2389502027033,173.963297149712,0.1,0.007,0.01,-0.02,20,30,10000
265.252710031991,0.585028047255295,84.5210903080485,52.9931523535303,167.536976365386,0.1,0.007,0.01,-0.02,20,30,10000
204.083985523477,0.727174674207273,107.404370082383,41.3835613248642,203.901308973981,0.1,0.007,0.01,-0.02,20,30,10000
214.310215373906,0.377455714222954,71.315847119527,47.0842818354684,205.291434026707,0.1,0.007,0.01,-0.02,20,30,10000
160.991870632136,0.451141622401145,81.9291005825635,42.9865912807378,235.39924248931,0.1,0.007,0.01,-0.02,20,30,10000
114.805280001211,0.674772856691208,49.7963058550804,20.6571702930421,195.034507832203,0.1,0.007,0.01,-0.02,20,30,10000
251.348948944853,0.647963736083614,74.7446473437172,39.8298412853745,239.20575826946,0.1,0.007,0.01,-0.02,20,30,10000
237.950579301125,0.664364402174269,61.4713268760787,43.5834574768638,140.559683367586,0.1,0.007,0.01,-0.02,20,30,10000
191.687369329347,0.656537738475057,94.2663865878993,44.6478420618219,252.976297556067,0.1,0.007,0.01,-0.02,20,30,10000
145.778157042429,0.706842044616068,80.1899009088621,45.8210980797346,93.9306799147931,0.1,0.007,0.01,-0.02,20,30,10000
289.007660305394,0.508246470307388,98.7431545071658,32.2473189150749,122.254255564197,0.1,0.007,0.01,-0.02,20,30,10000
204.421053979269,0.537280849380758,87.112501332108,47.9881561593012,258.933818961971,0.1,0.007,0.01,-0.02,20,30,10000
280.401073025547,0.51484053738172,103.343651860546,55.7659655240266,217.280784027027,0.1,0.007,0.01,-0.02,20,30,10000
242.210914875082,0.731939216855615,59.5320897041547,56.6168579189567,157.337704007787,0.1,0.007,0.01,-0.02,20,30,10000
109.116079591651,0.672336744706622,81.4439623802062,47.8196858899888,126.017432706034,0.1,0.007,0.01,-0.02,20,30,10000
176.494306952856,0.341325884513991,60.5974450755707,21.8075763164643,154.858683798186,0.1,0.007,0.01,-0.02,20,30,10000
266.024273299484,0.60274791226742,38.638123806857,50.1792410621633,267.605088105208,0.1,0.007,0.01,-0.02,20,30,10000
187.061029543375,0.376989111291239,61.3152321551983,26.6208502117956,126.081519485543,0.1,0.007,0.01,-0.02,20,30,10000
275.749612061966,0.286185468132574,92.0223980819813,30.7480073797349,123.995972613214,0.1,0.007,0.01,-0.02,20,30,10000
108.557119432623,0.517867328414639,57.9800410407224,27.7346084556532,236.908154722677,0.1,0.007,0.01,-0.02,20,30,10000
